"title","geo_accession","status","submission_date","last_update_date","type","channel_count","source_name_ch1","organism_ch1","characteristics_ch1","characteristics_ch1.1","characteristics_ch1.2","characteristics_ch1.3","treatment_protocol_ch1","molecule_ch1","extract_protocol_ch1","label_ch1","label_protocol_ch1","taxid_ch1","hyb_protocol","scan_protocol","description","data_processing","platform_id","contact_name","contact_email","contact_laboratory","contact_institute","contact_address","contact_city","contact_state","contact_zip/postal_code","contact_country","supplementary_file","data_row_count","fed with:ch1","strain:ch1","time point:ch1","tissue:ch1"
"P2_HF20_W9_A1","GSM1542945","Public on Nov 12 2014","Nov 11 2014","Nov 12 2014","RNA","1","HF20_Liver","Mus musculus","strain: C57BL/6J","fed with: High fat+20µg of KAL diet","tissue: liver","time point: Week9","The mice were kept at 12:12 hr light: dark photoperiod with ad libitum access to food and water. Weaned mice at the age of 3-4 weeks were divided randomly into five groups- (each group contains 30 animals): first group was fed on normal diet (ND) with 10% of calories coming from fat, the second group was HFHSD fed group with increased sucrose and 60% of calories coming from fat (Research diets Inc.USA), and the third, fourth and fifth group of mice were fed on HFHSD with different doses of an ethano-botanical formulation, KAL-1 and we named them as HF5 (5µg of KAL-1+ HFHSD), HF20 (20µg of KAL-1+ HFHSD) and HF75 (75µg of KAL-1+ HFHSD). The daily weight of this aqueous formulation was 700 mg/ml. This dataset consists of gene expression changes in liver.","total RNA","The mice were periodically monitored over an eighteen week period. At the interval of every 3 weeks, five animals from each group were sacrificed and different tissues were extracted and frozen in liquid nitrogen prior to RNA extraction.","Cy3","Agilent’s Quick-Amp labeling Kit (p/n5190-0444) was used following the manufacturer's protocol. T7 promoter based-linear amplification to generate labeled complementary RNA (One-Color Microarray-Based Gene Expression Analysis)","10090","Agilent’s In situ Hybridzation kit 5188-5242 was used following the manufacturer's protocol","Slides were scanned immediately after washing on the Agilent DNA Microarray Scanner (G2505B) using one color scan setting for 4x44k array slides.","Gene expression after Week9","The scanned images were analyzed with Feature Extraction Software 9.1 (Agilent) using default parameters (protocol GE1-v1_91 and Grid: 012391_D_20060331) to obtain background subtracted and spatially detrended Processed Signal. These intensities are used to calculate '75-percentile normalized data' and then fold changes using Agilent GeneSpring GX 11.0 software.","GPL19146","Kanury,VS,Rao","kanury@icgeb.res.in","Immunology","ICGEB","Aruna Asaf Ali Marg","New Delhi","Delhi","110067","India","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1542nnn/GSM1542945/suppl/GSM1542945_US83000164_252529310009_S01_GE1_105_Dec08_1_4.txt.gz","40628","High fat+20µg of KAL diet","C57BL/6J","Week9","liver"
"P2_HF20_W9_A2","GSM1542946","Public on Nov 12 2014","Nov 11 2014","Nov 12 2014","RNA","1","HF20_Liver","Mus musculus","strain: C57BL/6J","fed with: High fat+20µg of KAL diet","tissue: liver","time point: Week9","The mice were kept at 12:12 hr light: dark photoperiod with ad libitum access to food and water. Weaned mice at the age of 3-4 weeks were divided randomly into five groups- (each group contains 30 animals): first group was fed on normal diet (ND) with 10% of calories coming from fat, the second group was HFHSD fed group with increased sucrose and 60% of calories coming from fat (Research diets Inc.USA), and the third, fourth and fifth group of mice were fed on HFHSD with different doses of an ethano-botanical formulation, KAL-1 and we named them as HF5 (5µg of KAL-1+ HFHSD), HF20 (20µg of KAL-1+ HFHSD) and HF75 (75µg of KAL-1+ HFHSD). The daily weight of this aqueous formulation was 700 mg/ml. This dataset consists of gene expression changes in liver.","total RNA","The mice were periodically monitored over an eighteen week period. At the interval of every 3 weeks, five animals from each group were sacrificed and different tissues were extracted and frozen in liquid nitrogen prior to RNA extraction.","Cy3","Agilent’s Quick-Amp labeling Kit (p/n5190-0444) was used following the manufacturer's protocol. T7 promoter based-linear amplification to generate labeled complementary RNA (One-Color Microarray-Based Gene Expression Analysis)","10090","Agilent’s In situ Hybridzation kit 5188-5242 was used following the manufacturer's protocol","Slides were scanned immediately after washing on the Agilent DNA Microarray Scanner (G2505B) using one color scan setting for 4x44k array slides.","Gene expression after Week9","The scanned images were analyzed with Feature Extraction Software 9.1 (Agilent) using default parameters (protocol GE1-v1_91 and Grid: 012391_D_20060331) to obtain background subtracted and spatially detrended Processed Signal. These intensities are used to calculate '75-percentile normalized data' and then fold changes using Agilent GeneSpring GX 11.0 software.","GPL19146","Kanury,VS,Rao","kanury@icgeb.res.in","Immunology","ICGEB","Aruna Asaf Ali Marg","New Delhi","Delhi","110067","India","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1542nnn/GSM1542946/suppl/GSM1542946_US83000164_252529310010_S01_GE1_105_Dec08_1_1.txt.gz","40628","High fat+20µg of KAL diet","C57BL/6J","Week9","liver"
"P2_HF20_W9_A3","GSM1542947","Public on Nov 12 2014","Nov 11 2014","Nov 12 2014","RNA","1","HF20_Liver","Mus musculus","strain: C57BL/6J","fed with: High fat+20µg of KAL diet","tissue: liver","time point: Week9","The mice were kept at 12:12 hr light: dark photoperiod with ad libitum access to food and water. Weaned mice at the age of 3-4 weeks were divided randomly into five groups- (each group contains 30 animals): first group was fed on normal diet (ND) with 10% of calories coming from fat, the second group was HFHSD fed group with increased sucrose and 60% of calories coming from fat (Research diets Inc.USA), and the third, fourth and fifth group of mice were fed on HFHSD with different doses of an ethano-botanical formulation, KAL-1 and we named them as HF5 (5µg of KAL-1+ HFHSD), HF20 (20µg of KAL-1+ HFHSD) and HF75 (75µg of KAL-1+ HFHSD). The daily weight of this aqueous formulation was 700 mg/ml. This dataset consists of gene expression changes in liver.","total RNA","The mice were periodically monitored over an eighteen week period. At the interval of every 3 weeks, five animals from each group were sacrificed and different tissues were extracted and frozen in liquid nitrogen prior to RNA extraction.","Cy3","Agilent’s Quick-Amp labeling Kit (p/n5190-0444) was used following the manufacturer's protocol. T7 promoter based-linear amplification to generate labeled complementary RNA (One-Color Microarray-Based Gene Expression Analysis)","10090","Agilent’s In situ Hybridzation kit 5188-5242 was used following the manufacturer's protocol","Slides were scanned immediately after washing on the Agilent DNA Microarray Scanner (G2505B) using one color scan setting for 4x44k array slides.","Gene expression after Week9","The scanned images were analyzed with Feature Extraction Software 9.1 (Agilent) using default parameters (protocol GE1-v1_91 and Grid: 012391_D_20060331) to obtain background subtracted and spatially detrended Processed Signal. These intensities are used to calculate '75-percentile normalized data' and then fold changes using Agilent GeneSpring GX 11.0 software.","GPL19146","Kanury,VS,Rao","kanury@icgeb.res.in","Immunology","ICGEB","Aruna Asaf Ali Marg","New Delhi","Delhi","110067","India","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1542nnn/GSM1542947/suppl/GSM1542947_US83000164_252529310010_S01_GE1_105_Dec08_1_2.txt.gz","40628","High fat+20µg of KAL diet","C57BL/6J","Week9","liver"
"P2_HF5_W9_A1","GSM1542948","Public on Nov 12 2014","Nov 11 2014","Nov 12 2014","RNA","1","HF5_Liver","Mus musculus","strain: C57BL/6J","fed with: High fat+5µg of KAL diet","tissue: liver","time point: Week9","The mice were kept at 12:12 hr light: dark photoperiod with ad libitum access to food and water. Weaned mice at the age of 3-4 weeks were divided randomly into five groups- (each group contains 30 animals): first group was fed on normal diet (ND) with 10% of calories coming from fat, the second group was HFHSD fed group with increased sucrose and 60% of calories coming from fat (Research diets Inc.USA), and the third, fourth and fifth group of mice were fed on HFHSD with different doses of an ethano-botanical formulation, KAL-1 and we named them as HF5 (5µg of KAL-1+ HFHSD), HF20 (20µg of KAL-1+ HFHSD) and HF75 (75µg of KAL-1+ HFHSD). The daily weight of this aqueous formulation was 700 mg/ml. This dataset consists of gene expression changes in liver.","total RNA","The mice were periodically monitored over an eighteen week period. At the interval of every 3 weeks, five animals from each group were sacrificed and different tissues were extracted and frozen in liquid nitrogen prior to RNA extraction.","Cy3","Agilent’s Quick-Amp labeling Kit (p/n5190-0444) was used following the manufacturer's protocol. T7 promoter based-linear amplification to generate labeled complementary RNA (One-Color Microarray-Based Gene Expression Analysis)","10090","Agilent’s In situ Hybridzation kit 5188-5242 was used following the manufacturer's protocol","Slides were scanned immediately after washing on the Agilent DNA Microarray Scanner (G2505B) using one color scan setting for 4x44k array slides.","Gene expression after Week9","The scanned images were analyzed with Feature Extraction Software 9.1 (Agilent) using default parameters (protocol GE1-v1_91 and Grid: 012391_D_20060331) to obtain background subtracted and spatially detrended Processed Signal. These intensities are used to calculate '75-percentile normalized data' and then fold changes using Agilent GeneSpring GX 11.0 software.","GPL19146","Kanury,VS,Rao","kanury@icgeb.res.in","Immunology","ICGEB","Aruna Asaf Ali Marg","New Delhi","Delhi","110067","India","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1542nnn/GSM1542948/suppl/GSM1542948_US83000164_252529310007_S01_GE1_105_Dec08_1_2.txt.gz","40628","High fat+5µg of KAL diet","C57BL/6J","Week9","liver"
"P2_HF5_W9_A2","GSM1542949","Public on Nov 12 2014","Nov 11 2014","Nov 12 2014","RNA","1","HF5_Liver","Mus musculus","strain: C57BL/6J","fed with: High fat+5µg of KAL diet","tissue: liver","time point: Week9","The mice were kept at 12:12 hr light: dark photoperiod with ad libitum access to food and water. Weaned mice at the age of 3-4 weeks were divided randomly into five groups- (each group contains 30 animals): first group was fed on normal diet (ND) with 10% of calories coming from fat, the second group was HFHSD fed group with increased sucrose and 60% of calories coming from fat (Research diets Inc.USA), and the third, fourth and fifth group of mice were fed on HFHSD with different doses of an ethano-botanical formulation, KAL-1 and we named them as HF5 (5µg of KAL-1+ HFHSD), HF20 (20µg of KAL-1+ HFHSD) and HF75 (75µg of KAL-1+ HFHSD). The daily weight of this aqueous formulation was 700 mg/ml. This dataset consists of gene expression changes in liver.","total RNA","The mice were periodically monitored over an eighteen week period. At the interval of every 3 weeks, five animals from each group were sacrificed and different tissues were extracted and frozen in liquid nitrogen prior to RNA extraction.","Cy3","Agilent’s Quick-Amp labeling Kit (p/n5190-0444) was used following the manufacturer's protocol. T7 promoter based-linear amplification to generate labeled complementary RNA (One-Color Microarray-Based Gene Expression Analysis)","10090","Agilent’s In situ Hybridzation kit 5188-5242 was used following the manufacturer's protocol","Slides were scanned immediately after washing on the Agilent DNA Microarray Scanner (G2505B) using one color scan setting for 4x44k array slides.","Gene expression after Week9","The scanned images were analyzed with Feature Extraction Software 9.1 (Agilent) using default parameters (protocol GE1-v1_91 and Grid: 012391_D_20060331) to obtain background subtracted and spatially detrended Processed Signal. These intensities are used to calculate '75-percentile normalized data' and then fold changes using Agilent GeneSpring GX 11.0 software.","GPL19146","Kanury,VS,Rao","kanury@icgeb.res.in","Immunology","ICGEB","Aruna Asaf Ali Marg","New Delhi","Delhi","110067","India","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1542nnn/GSM1542949/suppl/GSM1542949_US83000164_252529310007_S01_GE1_105_Dec08_1_3.txt.gz","40628","High fat+5µg of KAL diet","C57BL/6J","Week9","liver"
"P2_HF5_W9_A3","GSM1542950","Public on Nov 12 2014","Nov 11 2014","Nov 12 2014","RNA","1","HF5_Liver","Mus musculus","strain: C57BL/6J","fed with: High fat+5µg of KAL diet","tissue: liver","time point: Week9","The mice were kept at 12:12 hr light: dark photoperiod with ad libitum access to food and water. Weaned mice at the age of 3-4 weeks were divided randomly into five groups- (each group contains 30 animals): first group was fed on normal diet (ND) with 10% of calories coming from fat, the second group was HFHSD fed group with increased sucrose and 60% of calories coming from fat (Research diets Inc.USA), and the third, fourth and fifth group of mice were fed on HFHSD with different doses of an ethano-botanical formulation, KAL-1 and we named them as HF5 (5µg of KAL-1+ HFHSD), HF20 (20µg of KAL-1+ HFHSD) and HF75 (75µg of KAL-1+ HFHSD). The daily weight of this aqueous formulation was 700 mg/ml. This dataset consists of gene expression changes in liver.","total RNA","The mice were periodically monitored over an eighteen week period. At the interval of every 3 weeks, five animals from each group were sacrificed and different tissues were extracted and frozen in liquid nitrogen prior to RNA extraction.","Cy3","Agilent’s Quick-Amp labeling Kit (p/n5190-0444) was used following the manufacturer's protocol. T7 promoter based-linear amplification to generate labeled complementary RNA (One-Color Microarray-Based Gene Expression Analysis)","10090","Agilent’s In situ Hybridzation kit 5188-5242 was used following the manufacturer's protocol","Slides were scanned immediately after washing on the Agilent DNA Microarray Scanner (G2505B) using one color scan setting for 4x44k array slides.","Gene expression after Week9","The scanned images were analyzed with Feature Extraction Software 9.1 (Agilent) using default parameters (protocol GE1-v1_91 and Grid: 012391_D_20060331) to obtain background subtracted and spatially detrended Processed Signal. These intensities are used to calculate '75-percentile normalized data' and then fold changes using Agilent GeneSpring GX 11.0 software.","GPL19146","Kanury,VS,Rao","kanury@icgeb.res.in","Immunology","ICGEB","Aruna Asaf Ali Marg","New Delhi","Delhi","110067","India","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1542nnn/GSM1542950/suppl/GSM1542950_US83000164_252529310007_S01_GE1_105_Dec08_1_4.txt.gz","40628","High fat+5µg of KAL diet","C57BL/6J","Week9","liver"
"P2_HF75_W9_A1","GSM1542951","Public on Nov 12 2014","Nov 11 2014","Nov 12 2014","RNA","1","HF75_Liver","Mus musculus","strain: C57BL/6J","fed with: High fat+75µg of KAL diet","tissue: liver","time point: Week9","The mice were kept at 12:12 hr light: dark photoperiod with ad libitum access to food and water. Weaned mice at the age of 3-4 weeks were divided randomly into five groups- (each group contains 30 animals): first group was fed on normal diet (ND) with 10% of calories coming from fat, the second group was HFHSD fed group with increased sucrose and 60% of calories coming from fat (Research diets Inc.USA), and the third, fourth and fifth group of mice were fed on HFHSD with different doses of an ethano-botanical formulation, KAL-1 and we named them as HF5 (5µg of KAL-1+ HFHSD), HF20 (20µg of KAL-1+ HFHSD) and HF75 (75µg of KAL-1+ HFHSD). The daily weight of this aqueous formulation was 700 mg/ml. This dataset consists of gene expression changes in liver.","total RNA","The mice were periodically monitored over an eighteen week period. At the interval of every 3 weeks, five animals from each group were sacrificed and different tissues were extracted and frozen in liquid nitrogen prior to RNA extraction.","Cy3","Agilent’s Quick-Amp labeling Kit (p/n5190-0444) was used following the manufacturer's protocol. T7 promoter based-linear amplification to generate labeled complementary RNA (One-Color Microarray-Based Gene Expression Analysis)","10090","Agilent’s In situ Hybridzation kit 5188-5242 was used following the manufacturer's protocol","Slides were scanned immediately after washing on the Agilent DNA Microarray Scanner (G2505B) using one color scan setting for 4x44k array slides.","Gene expression after Week9","The scanned images were analyzed with Feature Extraction Software 9.1 (Agilent) using default parameters (protocol GE1-v1_91 and Grid: 012391_D_20060331) to obtain background subtracted and spatially detrended Processed Signal. These intensities are used to calculate '75-percentile normalized data' and then fold changes using Agilent GeneSpring GX 11.0 software.","GPL19146","Kanury,VS,Rao","kanury@icgeb.res.in","Immunology","ICGEB","Aruna Asaf Ali Marg","New Delhi","Delhi","110067","India","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1542nnn/GSM1542951/suppl/GSM1542951_US83000164_252529310012_S01_GE1_105_Dec08_1_3.txt.gz","40628","High fat+75µg of KAL diet","C57BL/6J","Week9","liver"
"P2_HF75_W9_A2","GSM1542952","Public on Nov 12 2014","Nov 11 2014","Nov 12 2014","RNA","1","HF75_Liver","Mus musculus","strain: C57BL/6J","fed with: High fat+75µg of KAL diet","tissue: liver","time point: Week9","The mice were kept at 12:12 hr light: dark photoperiod with ad libitum access to food and water. Weaned mice at the age of 3-4 weeks were divided randomly into five groups- (each group contains 30 animals): first group was fed on normal diet (ND) with 10% of calories coming from fat, the second group was HFHSD fed group with increased sucrose and 60% of calories coming from fat (Research diets Inc.USA), and the third, fourth and fifth group of mice were fed on HFHSD with different doses of an ethano-botanical formulation, KAL-1 and we named them as HF5 (5µg of KAL-1+ HFHSD), HF20 (20µg of KAL-1+ HFHSD) and HF75 (75µg of KAL-1+ HFHSD). The daily weight of this aqueous formulation was 700 mg/ml. This dataset consists of gene expression changes in liver.","total RNA","The mice were periodically monitored over an eighteen week period. At the interval of every 3 weeks, five animals from each group were sacrificed and different tissues were extracted and frozen in liquid nitrogen prior to RNA extraction.","Cy3","Agilent’s Quick-Amp labeling Kit (p/n5190-0444) was used following the manufacturer's protocol. T7 promoter based-linear amplification to generate labeled complementary RNA (One-Color Microarray-Based Gene Expression Analysis)","10090","Agilent’s In situ Hybridzation kit 5188-5242 was used following the manufacturer's protocol","Slides were scanned immediately after washing on the Agilent DNA Microarray Scanner (G2505B) using one color scan setting for 4x44k array slides.","Gene expression after Week9","The scanned images were analyzed with Feature Extraction Software 9.1 (Agilent) using default parameters (protocol GE1-v1_91 and Grid: 012391_D_20060331) to obtain background subtracted and spatially detrended Processed Signal. These intensities are used to calculate '75-percentile normalized data' and then fold changes using Agilent GeneSpring GX 11.0 software.","GPL19146","Kanury,VS,Rao","kanury@icgeb.res.in","Immunology","ICGEB","Aruna Asaf Ali Marg","New Delhi","Delhi","110067","India","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1542nnn/GSM1542952/suppl/GSM1542952_US83000164_252529310012_S01_GE1_105_Dec08_1_4.txt.gz","40628","High fat+75µg of KAL diet","C57BL/6J","Week9","liver"
"P2_HF75_W9_A3","GSM1542953","Public on Nov 12 2014","Nov 11 2014","Nov 12 2014","RNA","1","HF75_Liver","Mus musculus","strain: C57BL/6J","fed with: High fat+75µg of KAL diet","tissue: liver","time point: Week9","The mice were kept at 12:12 hr light: dark photoperiod with ad libitum access to food and water. Weaned mice at the age of 3-4 weeks were divided randomly into five groups- (each group contains 30 animals): first group was fed on normal diet (ND) with 10% of calories coming from fat, the second group was HFHSD fed group with increased sucrose and 60% of calories coming from fat (Research diets Inc.USA), and the third, fourth and fifth group of mice were fed on HFHSD with different doses of an ethano-botanical formulation, KAL-1 and we named them as HF5 (5µg of KAL-1+ HFHSD), HF20 (20µg of KAL-1+ HFHSD) and HF75 (75µg of KAL-1+ HFHSD). The daily weight of this aqueous formulation was 700 mg/ml. This dataset consists of gene expression changes in liver.","total RNA","The mice were periodically monitored over an eighteen week period. At the interval of every 3 weeks, five animals from each group were sacrificed and different tissues were extracted and frozen in liquid nitrogen prior to RNA extraction.","Cy3","Agilent’s Quick-Amp labeling Kit (p/n5190-0444) was used following the manufacturer's protocol. T7 promoter based-linear amplification to generate labeled complementary RNA (One-Color Microarray-Based Gene Expression Analysis)","10090","Agilent’s In situ Hybridzation kit 5188-5242 was used following the manufacturer's protocol","Slides were scanned immediately after washing on the Agilent DNA Microarray Scanner (G2505B) using one color scan setting for 4x44k array slides.","Gene expression after Week9","The scanned images were analyzed with Feature Extraction Software 9.1 (Agilent) using default parameters (protocol GE1-v1_91 and Grid: 012391_D_20060331) to obtain background subtracted and spatially detrended Processed Signal. These intensities are used to calculate '75-percentile normalized data' and then fold changes using Agilent GeneSpring GX 11.0 software.","GPL19146","Kanury,VS,Rao","kanury@icgeb.res.in","Immunology","ICGEB","Aruna Asaf Ali Marg","New Delhi","Delhi","110067","India","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1542nnn/GSM1542953/suppl/GSM1542953_US83000164_252529310026_S01_GE1_105_Dec08_1_1.txt.gz","40628","High fat+75µg of KAL diet","C57BL/6J","Week9","liver"
"P2_HFC_W9_A1","GSM1542954","Public on Nov 12 2014","Nov 11 2014","Nov 12 2014","RNA","1","HFC_Liver","Mus musculus","strain: C57BL/6J","fed with: High fat diet","tissue: liver","time point: Week9","The mice were kept at 12:12 hr light: dark photoperiod with ad libitum access to food and water. Weaned mice at the age of 3-4 weeks were divided randomly into five groups- (each group contains 30 animals): first group was fed on normal diet (ND) with 10% of calories coming from fat, the second group was HFHSD fed group with increased sucrose and 60% of calories coming from fat (Research diets Inc.USA), and the third, fourth and fifth group of mice were fed on HFHSD with different doses of an ethano-botanical formulation, KAL-1 and we named them as HF5 (5µg of KAL-1+ HFHSD), HF20 (20µg of KAL-1+ HFHSD) and HF75 (75µg of KAL-1+ HFHSD). The daily weight of this aqueous formulation was 700 mg/ml. This dataset consists of gene expression changes in liver.","total RNA","The mice were periodically monitored over an eighteen week period. At the interval of every 3 weeks, five animals from each group were sacrificed and different tissues were extracted and frozen in liquid nitrogen prior to RNA extraction.","Cy3","Agilent’s Quick-Amp labeling Kit (p/n5190-0444) was used following the manufacturer's protocol. T7 promoter based-linear amplification to generate labeled complementary RNA (One-Color Microarray-Based Gene Expression Analysis)","10090","Agilent’s In situ Hybridzation kit 5188-5242 was used following the manufacturer's protocol","Slides were scanned immediately after washing on the Agilent DNA Microarray Scanner (G2505B) using one color scan setting for 4x44k array slides.","Gene expression after Week9","The scanned images were analyzed with Feature Extraction Software 9.1 (Agilent) using default parameters (protocol GE1-v1_91 and Grid: 012391_D_20060331) to obtain background subtracted and spatially detrended Processed Signal. These intensities are used to calculate '75-percentile normalized data' and then fold changes using Agilent GeneSpring GX 11.0 software.","GPL19146","Kanury,VS,Rao","kanury@icgeb.res.in","Immunology","ICGEB","Aruna Asaf Ali Marg","New Delhi","Delhi","110067","India","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1542nnn/GSM1542954/suppl/GSM1542954_US83000164_252529310005_S01_GE1_105_Dec08_1_1.txt.gz","40628","High fat diet","C57BL/6J","Week9","liver"
"P2_HFC_W9_A2","GSM1542955","Public on Nov 12 2014","Nov 11 2014","Nov 12 2014","RNA","1","HFC_Liver","Mus musculus","strain: C57BL/6J","fed with: High fat diet","tissue: liver","time point: Week9","The mice were kept at 12:12 hr light: dark photoperiod with ad libitum access to food and water. Weaned mice at the age of 3-4 weeks were divided randomly into five groups- (each group contains 30 animals): first group was fed on normal diet (ND) with 10% of calories coming from fat, the second group was HFHSD fed group with increased sucrose and 60% of calories coming from fat (Research diets Inc.USA), and the third, fourth and fifth group of mice were fed on HFHSD with different doses of an ethano-botanical formulation, KAL-1 and we named them as HF5 (5µg of KAL-1+ HFHSD), HF20 (20µg of KAL-1+ HFHSD) and HF75 (75µg of KAL-1+ HFHSD). The daily weight of this aqueous formulation was 700 mg/ml. This dataset consists of gene expression changes in liver.","total RNA","The mice were periodically monitored over an eighteen week period. At the interval of every 3 weeks, five animals from each group were sacrificed and different tissues were extracted and frozen in liquid nitrogen prior to RNA extraction.","Cy3","Agilent’s Quick-Amp labeling Kit (p/n5190-0444) was used following the manufacturer's protocol. T7 promoter based-linear amplification to generate labeled complementary RNA (One-Color Microarray-Based Gene Expression Analysis)","10090","Agilent’s In situ Hybridzation kit 5188-5242 was used following the manufacturer's protocol","Slides were scanned immediately after washing on the Agilent DNA Microarray Scanner (G2505B) using one color scan setting for 4x44k array slides.","Gene expression after Week9","The scanned images were analyzed with Feature Extraction Software 9.1 (Agilent) using default parameters (protocol GE1-v1_91 and Grid: 012391_D_20060331) to obtain background subtracted and spatially detrended Processed Signal. These intensities are used to calculate '75-percentile normalized data' and then fold changes using Agilent GeneSpring GX 11.0 software.","GPL19146","Kanury,VS,Rao","kanury@icgeb.res.in","Immunology","ICGEB","Aruna Asaf Ali Marg","New Delhi","Delhi","110067","India","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1542nnn/GSM1542955/suppl/GSM1542955_US83000164_252529310005_S01_GE1_105_Dec08_1_2.txt.gz","40628","High fat diet","C57BL/6J","Week9","liver"
"P2_HFC_W9_A3","GSM1542956","Public on Nov 12 2014","Nov 11 2014","Nov 12 2014","RNA","1","HFC_Liver","Mus musculus","strain: C57BL/6J","fed with: High fat diet","tissue: liver","time point: Week9","The mice were kept at 12:12 hr light: dark photoperiod with ad libitum access to food and water. Weaned mice at the age of 3-4 weeks were divided randomly into five groups- (each group contains 30 animals): first group was fed on normal diet (ND) with 10% of calories coming from fat, the second group was HFHSD fed group with increased sucrose and 60% of calories coming from fat (Research diets Inc.USA), and the third, fourth and fifth group of mice were fed on HFHSD with different doses of an ethano-botanical formulation, KAL-1 and we named them as HF5 (5µg of KAL-1+ HFHSD), HF20 (20µg of KAL-1+ HFHSD) and HF75 (75µg of KAL-1+ HFHSD). The daily weight of this aqueous formulation was 700 mg/ml. This dataset consists of gene expression changes in liver.","total RNA","The mice were periodically monitored over an eighteen week period. At the interval of every 3 weeks, five animals from each group were sacrificed and different tissues were extracted and frozen in liquid nitrogen prior to RNA extraction.","Cy3","Agilent’s Quick-Amp labeling Kit (p/n5190-0444) was used following the manufacturer's protocol. T7 promoter based-linear amplification to generate labeled complementary RNA (One-Color Microarray-Based Gene Expression Analysis)","10090","Agilent’s In situ Hybridzation kit 5188-5242 was used following the manufacturer's protocol","Slides were scanned immediately after washing on the Agilent DNA Microarray Scanner (G2505B) using one color scan setting for 4x44k array slides.","Gene expression after Week9","The scanned images were analyzed with Feature Extraction Software 9.1 (Agilent) using default parameters (protocol GE1-v1_91 and Grid: 012391_D_20060331) to obtain background subtracted and spatially detrended Processed Signal. These intensities are used to calculate '75-percentile normalized data' and then fold changes using Agilent GeneSpring GX 11.0 software.","GPL19146","Kanury,VS,Rao","kanury@icgeb.res.in","Immunology","ICGEB","Aruna Asaf Ali Marg","New Delhi","Delhi","110067","India","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1542nnn/GSM1542956/suppl/GSM1542956_US83000164_252529310005_S01_GE1_105_Dec08_1_3.txt.gz","40628","High fat diet","C57BL/6J","Week9","liver"
"P2_LFC_W12_A4","GSM1542957","Public on Nov 12 2014","Nov 11 2014","Nov 12 2014","RNA","1","LFC_Liver","Mus musculus","strain: C57BL/6J","fed with: Low fat diet","tissue: liver","time point: Week12","The mice were kept at 12:12 hr light: dark photoperiod with ad libitum access to food and water. Weaned mice at the age of 3-4 weeks were divided randomly into five groups- (each group contains 30 animals): first group was fed on normal diet (ND) with 10% of calories coming from fat, the second group was HFHSD fed group with increased sucrose and 60% of calories coming from fat (Research diets Inc.USA), and the third, fourth and fifth group of mice were fed on HFHSD with different doses of an ethano-botanical formulation, KAL-1 and we named them as HF5 (5µg of KAL-1+ HFHSD), HF20 (20µg of KAL-1+ HFHSD) and HF75 (75µg of KAL-1+ HFHSD). The daily weight of this aqueous formulation was 700 mg/ml. This dataset consists of gene expression changes in liver.","total RNA","The mice were periodically monitored over an eighteen week period. At the interval of every 3 weeks, five animals from each group were sacrificed and different tissues were extracted and frozen in liquid nitrogen prior to RNA extraction.","Cy3","Agilent’s Quick-Amp labeling Kit (p/n5190-0444) was used following the manufacturer's protocol. T7 promoter based-linear amplification to generate labeled complementary RNA (One-Color Microarray-Based Gene Expression Analysis)","10090","Agilent’s In situ Hybridzation kit 5188-5242 was used following the manufacturer's protocol","Slides were scanned immediately after washing on the Agilent DNA Microarray Scanner (G2505B) using one color scan setting for 4x44k array slides.","Gene expression after Week12","The scanned images were analyzed with Feature Extraction Software 9.1 (Agilent) using default parameters (protocol GE1-v1_91 and Grid: 012391_D_20060331) to obtain background subtracted and spatially detrended Processed Signal. These intensities are used to calculate '75-percentile normalized data' and then fold changes using Agilent GeneSpring GX 11.0 software.","GPL19146","Kanury,VS,Rao","kanury@icgeb.res.in","Immunology","ICGEB","Aruna Asaf Ali Marg","New Delhi","Delhi","110067","India","ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM1542nnn/GSM1542957/suppl/GSM1542957_US83000164_252529310031_S01_GE1_105_Dec08_1_4.txt.gz","40628","Low fat diet","C57BL/6J","Week12","liver"
